model,train_date,test_date,parameters,threshold,baseline,accuracy,precision,recall,f1,auc
Random forest,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'gini', 'n_estimators': 10, 'max_depth': None, 'random_state': 100}",0.15,0.7391286922367841,0.77638170814797,0.6241816967267869,0.35888769396220616,0.455738184655904,0.6413107811531017
Gradient boosting,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'loss': 'deviance'}",0.1,0.7391286922367841,0.7632559817241794,0.6206412825651303,0.23790136733753264,0.34395824078187476,0.5932891502125252
Bagging,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'n_estimators': 10, 'max_samples': 1.0, 'max_features': 1.0, 'random_state': 100, 'base_estimator': None}",0.15,0.7391286922367841,0.7684060759087812,0.5975951903807615,0.34360116761407283,0.4363263912598156,0.6309698713029697
Logistic regression,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'C': 1.0, 'penalty': 'l1'}",0.15,0.7391286922367841,0.7662017554406637,0.5902471609886439,0.3393762482716239,0.43096132273325855,0.628111830892129
Logistic regression,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'C': 1.0, 'penalty': 'l2'}",0.15,0.7391286922367841,0.7660414412248006,0.5897127588510354,0.3390689814103549,0.4305711359313271,0.6279039734077043
Gradient boosting,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'loss': 'deviance'}",0.15,0.7391286922367841,0.7632359424471965,0.5803607214428858,0.3336918113381472,0.42374286689752716,0.6242664674302709
ADA Boost,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'loss': 'exponential'}",0.1,0.7391286922367841,0.7542383070818804,0.5755511022044089,0.22061760639115072,0.3189693469569081,0.5815971667136319
ADA Boost,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.1, 'loss': 'exponential'}",0.15,0.7391286922367841,0.7569436094745702,0.5593854375417502,0.32163158703333844,0.4084280349217188,0.6161080611665987
Gaussian Naive Bayes,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,{},0.1,0.7391286922367841,0.738086649833674,0.4947895791583166,0.18966047011829773,0.2742114615726344,0.5606555251578367
Gaussian Naive Bayes,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,{},0.15,0.7391286922367841,0.7341789908220111,0.483500334001336,0.27799969273313874,0.3530215090474565,0.5865922983782818
Decision tree,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.15,0.7391286922367841,0.7330567913109695,0.4797595190380762,0.27584882470425565,0.3502902014339365,0.5851372959873085
Gaussian Naive Bayes,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,{},0.05,0.7391286922367841,0.7371047252615126,0.4797595190380762,0.09194960823475189,0.15432218139624831,0.5283790986624362
Decision tree,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.05,0.7391286922367841,0.7365436255059917,0.47414829659318636,0.09087417422031034,0.15251724360214017,0.5276515974669495
Decision tree,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'entropy', 'max_depth': None, 'splitter': 'best'}",0.1,0.7391286922367841,0.7332371448038155,0.47054108216432866,0.18036564756491014,0.260772989782319,0.5543678362539874
Decision tree,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.05,0.7391286922367841,0.7357821329806421,0.46653306613226453,0.08941465662928254,0.15006768516727909,0.5266642744159318
Decision tree,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.15,0.7391286922367841,0.7267243797843774,0.4586506346025384,0.2637117836841297,0.3348778227576452,0.57692692535253
Decision tree,01/01/2000 - 01/01/2012,01/01/2013 - 01/01/2014,"{'criterion': 'gini', 'max_depth': None, 'splitter': 'best'}",0.1,0.7391286922367841,0.729269367961204,0.4507014028056112,0.17276079274850206,0.2497778764993336,0.5492233635144743
